Operator,In Out Travelling,Network Type,Rating,Call Drop Category,Latitude,Longitude,State 2me
3,Indoor,1,3,1,8.478276869,76.97159467,2
3,Indoor,1,3,1,8.481188701,76.96504287,2
3,Indoor,1,3,1,8.481188701,76.96504287,2
3,Indoor,1,3,1,8.481188701,76.96504287,2
3,Indoor,1,3,1,8.481188701,76.96504287,2
4,Indoor,3,3,1,8.481188701,76.96504287,2
3,Indoor,1,3,1,8.481188701,76.96504287,2
3,Indoor,1,3,1,8.481188701,76.96504287,2
3,Indoor,1,3,1,8.485179786,76.95232594,2
3,Indoor,1,3,1,8.485179786,76.95232594,2
3,Indoor,1,3,1,8.485179786,76.95232594,2
3,Indoor,1,3,1,8.485179786,76.95232594,2
3,Indoor,1,4,1,8.485179786,76.95232594,2
3,Indoor,1,3,1,8.479967793,76.97093921,2
3,Indoor,1,4,1,8.479967793,76.97093921,2
3,Indoor,1,4,1,8.479967793,76.97093921,2
3,Indoor,1,3,1,8.479967793,76.97093921,2
3,Indoor,1,3,1,8.479967793,76.97093921,2
3,Indoor,1,3,1,8.479967793,76.97093921,2
3,Indoor,1,3,1,8.479967793,76.97093921,2
3,Indoor,1,3,1,8.479967793,76.97093921,2
3,Indoor,1,3,1,8.479967793,76.97093921,2
3,Indoor,1,3,1,8.479967793,76.97093921,2
3,Indoor,1,3,1,8.479967793,76.97093921,2
3,Indoor,1,3,1,8.4781517,76.9716484,2
4,Indoor,2,3,1,8.4781517,76.9716484,2
3,Indoor,1,3,1,8.50320511,76.98322138,2
3,Indoor,1,3,1,8.50320511,76.98322138,2
3,Indoor,1,3,1,8.50320511,76.98322138,2
3,Indoor,1,3,1,8.50320511,76.98322138,2
3,Indoor,1,3,1,8.484919025,76.95302079,2
3,Indoor,1,3,1,8.484919025,76.95302079,2
3,Indoor,1,3,1,8.478217274,76.97160641,2
3,Indoor,1,3,1,8.478203025,76.97153793,2
3,Indoor,1,3,1,8.478203025,76.97153793,2
4,Indoor,2,3,1,8.478203025,76.97153793,2
4,Indoor,3,3,1,8.478203025,76.97153793,2
3,Indoor,1,3,1,8.478203025,76.97153793,2
4,Indoor,2,3,1,8.478203025,76.97153793,2
3,Indoor,1,3,1,8.478203025,76.97153793,2
4,Indoor,3,1,3,8.478203025,76.97153793,2
4,Indoor,3,3,1,8.478230936,76.971536,2
3,Indoor,1,3,1,8.478230936,76.971536,2
3,Indoor,1,3,1,8.478230936,76.971536,2
3,Indoor,1,3,1,8.4781517,76.9716484,2
3,Indoor,1,3,1,8.4781517,76.9716484,2
3,Indoor,1,3,1,8.4781605,76.9716523,2
3,Indoor,1,3,1,8.4781517,76.9716484,2
3,Indoor,1,3,1,8.4781517,76.9716484,2
3,Indoor,1,3,1,8.478095569,76.97172459,2
3,Indoor,1,3,1,8.478095569,76.97172459,2
1,Indoor,1,5,1,26.6876953,88.3873833,2
5,Travelling,1,4,1,22.28997333,70.810625,2
2,Indoor,1,5,1,26.8157636,80.9406512,2
3,Indoor,1,5,1,20.3099425,85.8192598,2
2,Indoor,1,3,2,22.4911334,88.4018372,2
2,Indoor,1,3,2,22.4912199,88.4016886,2
2,Indoor,1,3,3,22.4911408,88.4018403,2
3,Outdoor,1,1,2,11.13066,77.40366,2
5,Indoor,1,1,2,19.42024145,72.80218958,2
5,Travelling,1,4,1,22.28997333,70.810625,2
1,Indoor,1,5,1,23.5546056,72.6256487,2
2,Indoor,2,4,1,22.81336818,86.15927742,2
3,Indoor,1,4,1,19.00606345,73.03018436,2
2,Outdoor,1,4,1,17.43148872,78.45020509,2
1,Travelling,2,2,2,22.25851468,73.19059535,2
3,Indoor,1,5,1,21.2481874,81.6416449,2
3,Travelling,1,5,1,23.21984399,72.64053709,2
3,Travelling,1,5,1,23.22025307,72.64034257,2
2,Outdoor,1,4,1,17.43148872,78.45020509,2
3,Travelling,1,5,1,23.22025307,72.64034257,2
3,Outdoor,1,4,1,12.99824577,77.66340276,2
3,Indoor,1,4,1,12.99824577,77.66340276,2
1,Indoor,1,4,1,22.63559331,88.44017987,2
5,Travelling,1,4,1,22.28997333,70.810625,2
5,Travelling,1,3,1,22.28997333,70.810625,2
3,Indoor,1,5,1,29.16312746,79.14183381,2
3,Travelling,1,4,1,26.576653,81.15528,Uttar Pradesh
1,Outdoor,2,4,1,28.587875,77.31046,Uttar Pradesh
3,Indoor,1,4,1,-1,-1,2
2,Outdoor,1,4,1,17.43148872,78.45020509,2
4,Travelling,1,1,2,-1,-1,2
2,Outdoor,1,5,1,8.53328265,76.91629194,2
3,Indoor,1,4,1,10.00753874,76.36359613,2
1,Indoor,1,1,2,28.58549076,77.24896718,2
4,Indoor,2,5,1,17.4058887,78.4382901,2
1,Indoor,2,3,2,28.58549076,77.24896718,2
2,Indoor,2,5,1,31.6481141,74.87522386,2
2,Outdoor,1,4,1,27.546787,76.65392,2
2,2,1,4,1,27.931074,76.85436,Rajasthan
2,Indoor,2,3,1,22.3172459,88.22649132,2
1,Indoor,2,4,1,-1,-1,2
5,Travelling,1,3,2,22.28997333,70.810625,2
3,Travelling,1,1,2,28.60340133,77.25140835,2
4,Travelling,3,3,1,16.516302,80.60942,Andhra Pradesh
2,Outdoor,1,3,2,-1,-1,2
5,Indoor,2,4,1,18.4541276,73.8722147,2
1,Indoor,2,1,2,25.15521161,82.05173869,2
3,Indoor,1,5,1,17.4201364,78.35588189,2
2,Indoor,2,2,2,-1,-1,2
2,Indoor,2,2,2,-1,-1,2
5,Indoor,3,3,1,18.47401667,73.89233667,2
2,Indoor,1,4,1,26.8157636,80.9406512,2
3,Indoor,1,5,1,21.17548035,83.44122891,2
2,Travelling,1,2,2,25.23218595,88.77541897,2
3,Outdoor,1,4,1,19.02318823,72.8522739,2
5,Travelling,1,4,1,22.28997333,70.810625,2
3,Indoor,1,2,2,22.6840837,72.8593748,2
3,Indoor,1,5,1,19.39511248,72.8896497,2
5,Travelling,1,4,1,22.28997333,70.810625,2
5,Outdoor,2,1,2,19.83849149,75.21966547,2
3,Outdoor,1,5,1,19.012743,72.83062,Maharashtra
4,Indoor,2,5,1,17.4058887,78.4382901,2
2,Indoor,1,5,1,31.6481141,74.87522386,2
4,Outdoor,2,5,1,23.1068422,72.5831447,2
3,Indoor,1,5,1,22.06572678,82.15559963,2
1,Travelling,2,4,1,22.25851468,73.19059535,2
4,Outdoor,1,5,1,8.49925098,76.96015047,2
3,Indoor,1,4,1,22.8960788,70.8725807,2
5,Travelling,2,5,1,-1,-1,2
1,Indoor,2,3,1,23.5564813,72.6190106,2
1,Outdoor,1,5,1,13.08804066,80.18538784,2
3,Indoor,1,4,1,19.4191084,72.8028129,2
5,Indoor,2,4,1,19.4192918,72.8026776,2
3,Indoor,1,4,1,19.4191084,72.8028129,2
5,Indoor,2,4,1,19.4192918,72.8026776,2
3,Indoor,1,4,1,26.1123606,87.9737524,2
1,Indoor,1,5,1,19.016333,72.8344364,2
3,Indoor,1,5,1,19.016334,72.8344373,2
3,Indoor,1,4,1,17.70817302,82.69109728,2
3,Indoor,1,5,1,22.5764695,88.3607543,2
3,Indoor,1,1,2,-1,-1,2
3,Indoor,1,4,1,22.8960788,70.8725807,2
3,Indoor,1,5,1,20.3099531,85.8192985,2
3,Outdoor,1,5,1,26.28514,73.00032,Rajasthan
3,2,1,5,1,26.285229,73.00034,Rajasthan
3,Indoor,1,4,1,19.2017084,72.8336644,2
3,Outdoor,1,5,1,21.4584892,83.8928517,2
2,Outdoor,2,1,2,28.68965928,77.09275941,2
2,Indoor,2,1,2,28.68965928,77.09275941,2
2,Indoor,2,1,2,28.68948145,77.09205446,2
2,Indoor,1,1,2,28.68948145,77.09205446,2
2,Indoor,2,1,2,28.68948145,77.09205446,2
2,Indoor,2,1,2,28.6895448,77.0927825,2
2,Indoor,2,1,2,28.6895448,77.0927825,2
2,Outdoor,2,2,2,28.6893629,77.0916739,2
2,Outdoor,1,1,2,28.68942793,77.09165918,2
2,Indoor,1,1,2,28.68942793,77.09165918,2
2,Indoor,2,1,2,28.68942793,77.09165918,2
2,Indoor,2,1,3,28.68971241,77.09293673,2
2,Indoor,2,1,2,28.68971241,77.09293673,2
2,Outdoor,1,4,1,-1,-1,2
4,Indoor,2,5,1,-1,-1,2
3,Indoor,1,1,3,18.97079879,72.83792617,2
3,Indoor,1,5,1,18.97114607,72.83779616,2
3,Indoor,1,5,1,18.97079879,72.83792617,2
3,Indoor,1,5,1,18.97129193,72.83813016,2
3,Indoor,1,5,1,18.97129193,72.83813016,2
3,Indoor,1,5,1,18.97129193,72.83813016,2
3,Travelling,1,1,2,19.876308,74.26653,2
3,Outdoor,1,4,1,18.51669035,73.84190995,2
3,Indoor,1,4,1,12.9910055,77.5494965,2
3,Indoor,1,5,1,29.6727923,77.0074971,2
3,Outdoor,1,5,1,23.286922,72.44142,Gujarat
3,Travelling,1,5,1,26.88981117,79.13014661,2
3,Outdoor,1,4,1,21.25651059,81.65130283,2
1,Indoor,2,5,1,23.55407478,72.62010394,2
2,2,1,5,1,27.570677,76.644875,Rajasthan
3,Outdoor,1,5,1,-1,-1,2
3,Indoor,1,4,1,18.60470528,73.87562546,2
2,Outdoor,1,1,2,26.519006,84.2807123,2
3,Indoor,1,2,2,28.5443814,77.12088195,2
3,Indoor,1,3,2,12.8834698,77.6021063,2
2,Indoor,2,5,1,16.99515502,82.2525121,2
1,Indoor,1,5,1,28.535747,77.3439679,2
5,Indoor,2,3,2,18.4541276,73.8722147,2
4,Outdoor,2,5,1,22.68265564,88.36785948,2
2,Outdoor,1,1,2,17.31425,78.44378667,2
3,Outdoor,1,1,2,10.247479,77.48698,Tamil 2du
3,Indoor,1,4,1,22.85234258,88.36534956,2
5,Indoor,1,4,1,18.4541276,73.8722147,2
3,Indoor,1,4,1,-1,-1,2
1,Indoor,1,5,1,28.535747,77.3439679,2
1,Indoor,1,4,1,12.84477077,77.66244162,2
2,Indoor,1,5,1,12.72479483,79.98213906,2
2,Travelling,1,5,1,28.55359716,77.32142534,2
1,Indoor,1,5,1,28.5358114,77.3441979,2
2,Outdoor,1,1,2,-1,-1,2
3,Travelling,1,3,2,28.5042124,77.17236771,2
3,Indoor,1,5,1,19.39511248,72.8896497,2
5,Outdoor,3,1,2,17.3695346,78.3927711,2
3,Indoor,1,4,1,-1,-1,2
3,Indoor,1,3,1,22.31741778,88.22631302,2
2,Travelling,1,4,1,22.06572678,82.15559963,2
1,Indoor,1,5,1,28.5358114,77.3441979,2
3,Outdoor,1,4,1,12.984268,77.707405,Kar2taka
2,Indoor,1,1,2,28.6416247,77.3778407,2
3,Indoor,1,5,1,27.84980977,75.25465704,2
3,Indoor,1,5,1,11.36595826,77.74867174,2
4,Indoor,2,5,1,11.36595826,77.74867174,2
2,Indoor,2,4,1,28.86419603,76.62535949,2
2,Indoor,2,5,1,21.17540269,83.44113135,2
3,Travelling,1,1,2,28.64385351,77.21968906,2
2,Indoor,1,5,1,12.86867262,74.83802248,2
3,Indoor,1,1,2,25.63576333,85.07882167,2
2,Indoor,1,4,1,12.98976232,77.68102723,2
3,Travelling,1,1,2,28.64385351,77.21968906,2
5,Indoor,1,3,2,17.7192459,83.3308282,2
3,Travelling,1,5,1,22.7262853,88.37592698,2
3,Outdoor,1,5,1,-1,-1,2
1,Indoor,2,2,2,-1,-1,2
2,Outdoor,1,5,1,8.53328265,76.91629194,2
1,Indoor,1,5,1,28.5358093,77.3442022,2
3,Outdoor,1,5,1,-1,-1,2
1,Indoor,1,2,2,-1,-1,2
2,Outdoor,1,2,2,25.44375688,81.82524512,2
2,Indoor,1,5,1,12.72479483,79.98213906,2
5,Indoor,1,1,2,30.16559513,74.98054296,2
1,Indoor,2,5,1,23.55668313,72.61928042,2
3,Indoor,1,4,1,22.85234258,88.36534956,2
5,Indoor,2,5,1,30.16559513,74.98054296,2
4,Indoor,3,3,1,16.8012981,80.8312474,2
4,Indoor,3,3,1,16.8012981,80.8312474,2
5,Indoor,3,1,2,18.47401667,73.89233667,2
3,Travelling,1,3,2,28.5042124,77.17236771,2
3,Indoor,1,5,1,22.576471,88.3607557,2
3,Indoor,1,4,1,28.60211481,77.30596857,2
3,Indoor,1,4,1,21.25651059,81.65130283,2
3,Outdoor,1,4,1,23.00785564,72.51516691,2
2,Outdoor,1,3,1,17.4315076,78.45024671,2
5,Indoor,3,2,2,18.47401667,73.89233667,2
3,Indoor,1,5,1,22.576471,88.3607557,2
4,Indoor,2,4,1,-1,-1,2
4,Indoor,2,4,1,-1,-1,2
4,Indoor,2,4,1,-1,-1,2
4,Indoor,2,4,1,-1,-1,2
4,Indoor,2,4,1,-1,-1,2
4,Indoor,2,4,1,-1,-1,2
4,Indoor,2,4,1,-1,-1,2
4,Indoor,2,4,1,-1,-1,2
4,Indoor,2,4,1,13.0181498,77.55873551,2
4,Indoor,2,4,1,-1,-1,2
4,Indoor,2,4,1,12.90753833,77.6287856,2
4,Indoor,2,4,1,-1,-1,2
4,Indoor,2,4,1,-1,-1,2
4,Indoor,2,4,1,-1,-1,2
4,Indoor,2,4,1,-1,-1,2
4,Indoor,2,4,1,12.89594704,77.6206427,2
4,Indoor,2,4,1,13.01774316,77.55943573,2
4,Indoor,2,4,1,13.01816445,77.56349244,2
4,Indoor,2,4,1,12.90753833,77.6287856,2
4,Indoor,2,4,1,12.90373602,77.62714171,2
4,Indoor,2,1,2,-1,-1,2
4,Indoor,2,1,2,-1,-1,2
4,Indoor,2,4,1,-1,-1,2
4,Indoor,2,4,1,-1,-1,2
4,Indoor,2,4,1,-1,-1,2
4,Indoor,2,4,1,-1,-1,2
4,Indoor,2,4,1,-1,-1,2
4,Indoor,2,4,1,-1,-1,2
4,Indoor,2,4,1,-1,-1,2
4,Indoor,2,4,1,-1,-1,2
4,Indoor,2,2,3,-1,-1,2
4,Indoor,2,4,1,-1,-1,2
3,Outdoor,1,4,1,23.00785564,72.51516691,2
2,Indoor,2,5,1,23.25235544,77.45052953,2
3,Outdoor,1,1,2,28.833492,78.81367,Uttar Pradesh
2,Indoor,1,5,1,23.67948506,86.95847495,2
5,Indoor,2,1,3,18.48107485,73.80476172,2
3,Outdoor,1,4,1,17.485788,78.396866,Telanga2
1,Indoor,1,5,1,28.5358107,77.3441398,2
4,Indoor,2,4,1,-1,-1,2
2,Indoor,1,5,1,12.92060716,77.59874836,2
2,Indoor,1,5,1,12.92555086,77.60033922,2
3,Travelling,1,1,2,22.79546,86.24525833,2
2,Indoor,1,5,1,12.72479483,79.98213906,2
1,Indoor,1,5,1,13.05637019,80.06947458,2
1,Outdoor,1,5,1,13.0442174,80.1610182,2
1,Indoor,2,5,1,13.0442174,80.1610182,2
1,Outdoor,1,5,1,13.08851273,80.20324504,2
3,Indoor,1,5,1,27.85779629,75.28049409,2
3,Indoor,1,2,2,28.5443814,77.12088195,2
3,Travelling,1,3,1,22.79557167,86.24527167,2
3,Travelling,2,5,1,22.083546,79.54906,Madhya Pradesh
5,Travelling,1,5,1,22.28997333,70.810625,2
3,Indoor,1,4,1,20.6067029,72.9185865,2
2,Indoor,2,2,2,-1,-1,2
2,Indoor,1,2,2,-1,-1,2
3,Indoor,1,4,1,22.85234258,88.36534956,2
3,Travelling,1,3,1,22.79557167,86.24527167,2
5,Travelling,1,3,1,29.019346,79.9396,2
5,Outdoor,1,3,1,28.985136,79.40655,Uttarakhand
3,Indoor,1,5,1,29.16312746,79.14183381,2
3,Outdoor,1,4,1,21.25651059,81.65130283,2
2,Indoor,1,5,1,12.72479483,79.98213906,2
1,Indoor,1,5,1,28.5358107,77.3441398,2
2,Travelling,1,2,2,12.955367,80.25377,Tamil 2du
5,Travelling,1,2,2,13.20701,77.65675,Kar2taka
2,Outdoor,2,5,1,26.1449991,87.8563566,2
3,Indoor,1,4,1,18.51669035,73.84190995,2
2,Indoor,2,5,1,13.02567657,77.60246894,2
3,Indoor,1,5,1,12.8857764,77.747513,2
3,Indoor,1,5,1,12.9260263,77.6686532,2
3,Indoor,1,5,1,12.9260263,77.6686532,2
3,Indoor,1,5,1,12.8857764,77.747513,2
3,Indoor,1,5,1,30.27235308,78.07995593,2
2,Indoor,2,5,1,-1,-1,2
3,Indoor,1,4,1,22.31718612,88.22646529,2
2,Outdoor,1,5,1,19.24107302,72.97568573,2
5,Outdoor,1,5,1,19.24107302,72.97568573,2
5,Outdoor,1,5,1,19.24107302,72.97568573,2
2,Outdoor,2,5,1,13.02567657,77.60246894,2
2,Outdoor,1,5,1,-1,-1,2
2,Indoor,1,5,1,12.72479483,79.98213906,2
2,Outdoor,1,5,1,-1,-1,2
2,Travelling,1,1,2,28.5959047,77.0439899,2
2,Outdoor,1,1,2,28.5959047,77.0439899,2
2,Indoor,1,1,2,28.6454325,77.3308271,2
2,Indoor,1,1,2,28.6455004,77.331545,2
2,Travelling,1,1,2,28.644266,77.3341217,2
2,Travelling,1,1,2,28.5959031,77.0439955,2
2,Indoor,1,1,3,28.6271233,77.1347331,2
2,Indoor,1,1,2,28.5904806,77.0726799,2
2,Indoor,1,1,3,28.5959323,77.0439997,2
5,Travelling,2,4,1,19.452795,73.3285631,2
7,Travelling,1,1,2,17.395454,78.40364,Telanga2
1,Indoor,1,5,1,28.5358107,77.3441398,2
2,Indoor,1,5,1,12.9202983,77.6210289,2
3,Indoor,1,4,1,12.99824577,77.66340276,2
3,Outdoor,1,4,1,18.529163,73.94571,Maharashtra
4,Indoor,2,4,1,30.2458205,75.8581712,2
3,Indoor,1,4,1,-1,-1,2
1,Indoor,1,5,1,18.1487957,74.5820264,2
1,Indoor,1,5,1,18.54723268,73.81682494,2
1,Indoor,1,5,1,18.54723268,73.81682494,2
1,Indoor,3,5,1,18.54525304,73.81710473,2
3,Indoor,1,3,2,23.00785564,72.51516691,2
3,Indoor,1,4,1,22.85234258,88.36534956,2
4,Travelling,1,1,2,-1,-1,2
3,Indoor,1,5,1,19.39511248,72.8896497,2
1,Outdoor,1,5,1,19.009764,72.82881307,2
3,Indoor,1,4,1,23.11359067,72.62890533,2
3,Outdoor,1,4,1,21.25651059,81.65130283,2
5,Outdoor,3,5,1,23.46159014,72.67280477,2
3,Travelling,1,5,1,29.16312746,79.14183381,2
3,Travelling,1,5,1,10.69396582,76.69305144,2
3,Indoor,1,4,1,19.00606345,73.03018436,2
5,Travelling,1,3,1,22.28997333,70.810625,2
4,Indoor,2,4,1,10.48796163,76.96681363,2
1,Indoor,2,4,1,22.63233333,88.37310879,2
5,Travelling,1,3,1,13.20701,77.65675,Kar2taka
3,Indoor,1,4,1,22.85234258,88.36534956,2
3,Travelling,1,2,2,12.45169,75.82925,Kar2taka
3,Indoor,1,4,1,19.02318823,72.8522739,2
3,Indoor,1,5,1,22.58186969,88.349543,2
3,Indoor,1,4,1,26.1044365,87.9615061,2
2,Indoor,1,1,3,20.38222932,72.91763802,2
1,Indoor,2,4,1,22.25851468,73.19059535,2
2,Outdoor,1,4,1,17.4315671,78.4502163,2
3,Outdoor,1,4,1,12.898071,80.19974,Tamil 2du
2,Travelling,1,5,1,19.87189883,75.38798609,2
4,Outdoor,2,5,1,23.10400579,72.57008497,2
4,Outdoor,2,5,1,23.10400579,72.57008497,2
3,Indoor,1,5,1,11.38147722,77.73736511,2
3,Indoor,1,1,2,-1,-1,2
3,Indoor,1,5,1,11.38147722,77.73736511,2
3,Indoor,1,3,1,18.99757824,75.74782498,2
1,Indoor,1,1,3,19.14897197,72.99019528,2
3,Indoor,1,1,2,22.275775,70.78664333,2
3,Indoor,1,4,1,19.00606345,73.03018436,2
2,Outdoor,1,3,1,30.10724869,78.28888603,2
2,Outdoor,2,3,1,30.1043724,78.28721338,2
2,Outdoor,2,3,1,30.10465675,78.30309997,2
2,Indoor,1,3,1,30.10465675,78.30309997,2
2,Indoor,1,3,1,30.10467645,78.28767205,2
2,Indoor,1,3,1,30.10724869,78.28888603,2
2,Indoor,2,3,1,30.10461051,78.28777691,2
2,Indoor,1,3,1,30.10655159,78.29271524,2
2,Outdoor,1,3,1,30.10724869,78.28888603,2
2,Outdoor,1,3,1,30.10724869,78.28888603,2
2,Outdoor,2,3,1,30.10724869,78.28888603,2
2,Outdoor,1,3,1,30.10454656,78.30316339,2
2,Outdoor,1,3,1,30.10454656,78.30316339,2
2,Outdoor,1,3,1,30.10454656,78.30316339,2
2,Outdoor,2,3,1,30.10454656,78.30316339,2
2,Outdoor,2,3,1,30.10454656,78.30316339,2
2,Indoor,1,3,1,30.10461051,78.28777691,2
2,Outdoor,1,5,1,12.868511,74.8384961,2
2,Travelling,1,5,1,19.87189883,75.38798609,2
4,Outdoor,2,1,2,22.69698582,88.39130163,2
4,Outdoor,2,1,2,22.69698582,88.39130163,2
3,Indoor,1,4,1,10.00753874,76.36359613,2
2,Indoor,1,4,1,21.25651059,81.65130283,2
1,Indoor,2,5,1,-1,-1,2
5,Outdoor,1,4,1,-1,-1,2
1,Outdoor,1,1,2,12.929433,80.135315,Tamil 2du
1,Outdoor,2,2,2,13.022713,80.174736,Tamil 2du
1,Indoor,2,1,3,-1,-1,2
1,Indoor,2,1,3,-1,-1,2
1,Indoor,2,5,1,-1,-1,2
3,Travelling,1,1,2,28.64577277,77.21900882,2
2,Travelling,1,4,1,28.53685166,77.20992249,2
2,Travelling,1,3,1,28.46114868,77.19079016,2
2,Travelling,1,3,1,28.47080958,77.18838784,2
2,Travelling,1,3,1,28.47111746,77.18798019,2
2,Travelling,1,3,1,28.47111746,77.18798019,2
2,Outdoor,1,4,1,28.47062678,77.1885065,2
2,Travelling,1,2,2,28.46058078,77.19050354,2
2,Outdoor,1,2,2,28.46120863,77.190798,2
2,Indoor,1,3,1,28.46120863,77.190798,2
2,Travelling,1,3,1,28.46127516,77.1908646,2
2,Indoor,2,1,2,28.59926247,77.29758648,2
3,Outdoor,1,5,1,30.27235308,78.07995593,2
2,Travelling,1,5,1,19.87189883,75.38798609,2
2,Indoor,2,1,3,21.92000008,82.77999878,2
3,Indoor,1,5,1,-1,-1,2
2,Indoor,2,1,3,21.92000008,82.77999878,2
2,Travelling,1,5,1,17.370285,78.546234,Telanga2
2,Indoor,1,5,1,31.6481141,74.87522386,2
1,Outdoor,1,4,1,19.009764,72.82881307,2
5,Indoor,1,3,2,17.719248,83.3307803,2
1,Indoor,2,5,1,-1,-1,2
4,Indoor,2,2,2,22.5797183,88.3003816,2
3,Indoor,1,5,1,27.85779629,75.28049409,2
5,Indoor,2,5,1,21.12879152,79.05860085,2
2,Indoor,1,5,1,23.67697504,86.95567284,2
2,Outdoor,1,3,1,-1,-1,2
2,Travelling,1,5,1,19.87189883,75.38798609,2
3,Outdoor,1,4,1,20.0498743,85.48411971,2
3,Indoor,1,4,1,20.04995621,85.48404845,2
1,Indoor,2,1,3,26.28327312,73.02809129,2
3,Outdoor,1,2,2,23.325642,75.01894,Madhya Pradesh
1,Indoor,2,4,1,12.84477077,77.66244162,2
3,Indoor,1,5,1,11.38147722,77.73736511,2
3,Indoor,1,4,1,26.1066688,87.9528765,2
3,Indoor,1,4,1,26.1066688,87.9528765,2
3,Outdoor,1,4,1,26.1022229,87.9513233,2
1,Travelling,2,4,1,18.44456897,73.86419595,2
2,Indoor,2,1,2,12.90459493,77.49198207,2
1,Outdoor,2,5,1,18.44456897,73.86419595,2
1,Travelling,1,4,1,19.009764,72.82881307,2
1,Indoor,1,5,1,-1,-1,2
1,Indoor,2,4,1,22.25851468,73.19059535,2
7,2,1,5,1,25.453035,81.86524,Uttar Pradesh
2,Outdoor,1,5,1,8.53321008,76.91635051,2
5,Indoor,2,5,1,30.16522869,74.98038304,2
2,Indoor,1,4,1,17.6572471,75.8963373,2
2,Indoor,1,4,1,20.38222932,72.91763802,2
1,Indoor,2,4,1,22.89608124,70.87257454,2
3,Indoor,1,4,1,22.89608124,70.87257454,2
3,Indoor,1,4,1,22.89608124,70.87257454,2
3,Outdoor,1,4,1,22.89608124,70.87257454,2
3,Indoor,1,4,1,22.89608124,70.87257454,2
3,Indoor,1,4,1,22.89608124,70.87257454,2
3,Indoor,1,4,1,22.89608124,70.87257454,2
3,Indoor,1,4,1,22.85234258,88.36534956,2
3,Indoor,1,4,1,22.85234258,88.36534956,2
3,Indoor,1,5,1,20.309956,85.8192188,2
2,Indoor,2,1,2,28.6444181,77.380954,2
1,Outdoor,2,5,1,28.6592772,77.1384366,2
1,Indoor,2,2,3,26.6876953,88.3873833,2
4,Indoor,3,5,1,-1,-1,2
3,Indoor,1,5,1,26.88981117,79.13014661,2
3,Indoor,1,4,1,10.00753874,76.36359613,2
2,Outdoor,2,5,1,26.1390982,87.8566635,2
3,Indoor,1,5,1,12.95946398,77.49309396,2
4,Outdoor,3,1,2,22.69698582,88.39130163,2
2,Outdoor,1,5,1,22.629755,88.43594,West Bengal
5,Travelling,1,4,1,22.28997333,70.810625,2
3,Travelling,1,5,1,21.17540269,83.44113135,2
1,Travelling,2,4,1,16.9752892,74.268367,2
1,Travelling,2,4,1,18.6348616,73.7904651,2
2,Indoor,1,4,1,20.38222932,72.91763802,2
3,Indoor,1,4,1,-1,-1,2
2,Outdoor,1,5,1,8.5566284,76.8707868,2
3,Indoor,1,5,1,20.3099619,85.8192419,2
2,Outdoor,1,5,1,12.974876,80.19647,Tamil 2du
1,Indoor,2,2,2,-1,-1,2
1,Indoor,1,4,1,22.67854333,72.87228,2
2,Indoor,1,3,2,22.4911368,88.4018512,2
1,Indoor,1,2,2,-1,-1,2
2,Outdoor,1,1,2,28.66927774,77.2845963,2
1,Indoor,2,5,1,23.5564813,72.6190106,2
2,Indoor,2,3,1,22.31722537,88.22650196,2
3,Travelling,1,4,1,22.8521458,88.3652436,2
3,Indoor,1,5,1,-1,-1,2
3,Outdoor,1,5,1,-1,-1,2
3,Outdoor,2,5,1,-1,-1,2
3,Indoor,1,5,1,-1,-1,2
3,Indoor,1,5,1,-1,-1,2
3,Outdoor,1,3,3,-1,-1,2
3,Indoor,2,5,1,-1,-1,2
3,Indoor,1,5,1,-1,-1,2
3,Indoor,1,5,1,17.48563829,78.373073,2
3,Indoor,1,5,1,17.48563829,78.373073,2
3,Indoor,1,4,1,-1,-1,2
4,Indoor,2,5,1,17.4058387,78.438216,2
4,Indoor,3,5,1,17.4058119,78.4381787,2
1,Outdoor,2,4,1,-1,-1,2
4,Indoor,2,5,1,23.10400579,72.57008497,2
5,Indoor,1,5,1,19.08535475,72.90722811,2
3,Travelling,1,5,1,21.9273107,86.73032301,2
4,Indoor,2,5,1,17.406004,78.43849235,2
3,Travelling,1,5,1,21.17540269,83.44113135,2
3,Travelling,1,5,1,25.6063904,79.56468854,2
3,Outdoor,1,3,1,18.995083,72.81643,Maharashtra
3,Outdoor,1,3,1,18.993942,72.815025,Maharashtra
1,Indoor,1,5,1,23.5564813,72.6190106,2
7,Travelling,1,2,2,17.395126,78.40373,2
1,Indoor,1,3,1,27.79657388,76.63952697,2
5,Outdoor,2,5,1,23.46159014,72.67280477,2
5,Travelling,1,4,1,22.28997333,70.810625,2
3,Indoor,1,4,1,10.00753874,76.36359613,2
2,Outdoor,1,4,1,28.181313,76.85917,Rajasthan
3,Travelling,1,1,2,18.8901229,77.8522718,2
2,Indoor,1,5,1,26.87721184,75.77836132,2
2,Indoor,2,1,2,28.6416247,77.3778407,2
3,Outdoor,1,1,2,25.635865,85.078695,2
1,Travelling,2,5,1,22.632342,88.37313469,2
3,Indoor,1,1,2,26.91674716,75.70220488,2
1,Indoor,2,4,1,22.2492854,73.20520228,2
4,Outdoor,2,5,1,20.48030037,84.226559,2
3,Indoor,1,4,1,22.85234258,88.36534956,2
3,Indoor,1,1,3,-1,-1,2
3,Travelling,1,5,1,23.10400579,72.57008497,2
3,Indoor,1,2,2,9.164338,76.75507247,2
3,Indoor,1,1,2,9.20351549,76.76699732,2
3,Indoor,1,3,1,28.00766385,73.31684078,2
